x	y	z
1.853	0.960444	-0.0821672
1.854	0.960165	-0.0824951
1.855	0.959885	-0.0828231
1.856	0.959604	-0.0831514
1.857	0.959323	-0.0834799
1.858	0.95904	-0.0838087
1.859	0.958756	-0.0841376
1.86	0.958471	-0.0844668
1.861	0.958186	-0.0847962
1.862	0.957899	-0.0851258
1.863	0.957611	-0.0854557
1.864	0.957323	-0.0857857
1.865	0.957033	-0.086116
1.866	0.956743	-0.0864465
1.867	0.956451	-0.0867772
1.868	0.956159	-0.0871082
1.869	0.955866	-0.0874393
1.87	0.955572	-0.0877707
1.871	0.955276	-0.0881023
1.872	0.95498	-0.0884341
1.873	0.954683	-0.0887661
1.874	0.954385	-0.0890983
1.875	0.954086	-0.0894308
1.876	0.953786	-0.0897634
1.877	0.953485	-0.0900963
1.878	0.953183	-0.0904294
1.879	0.95288	-0.0907627
1.88	0.952576	-0.0910962
1.881	0.952271	-0.09143
1.882	0.951966	-0.0917639
1.883	0.951659	-0.092098
1.884	0.951351	-0.0924324
1.885	0.951043	-0.092767
1.886	0.950733	-0.0931018
1.887	0.950423	-0.0934368
1.888	0.950111	-0.093772
1.889	0.949799	-0.0941074
1.89	0.949486	-0.094443
1.891	0.949171	-0.0947788
1.892	0.948856	-0.0951148
1.893	0.94854	-0.0954511
1.894	0.948223	-0.0957875
1.895	0.947905	-0.0961242
1.896	0.947586	-0.0964611
1.897	0.947266	-0.0967981
1.898	0.946945	-0.0971354
1.899	0.946623	-0.0974729
1.9	0.9463	-0.0978105
1.901	0.945976	-0.0981484
1.902	0.945652	-0.0984865
1.903	0.945326	-0.0988248
1.904	0.944999	-0.0991633
1.905	0.944672	-0.099502
1.906	0.944343	-0.0998409
1.907	0.944014	-0.10018
1.908	0.943684	-0.100519
1.909	0.943352	-0.100859
1.91	0.94302	-0.101198
1.911	0.942687	-0.101538
1.912	0.942353	-0.101878
1.913	0.942017	-0.102219
1.914	0.941681	-0.102559
1.915	0.941344	-0.1029
1.916	0.941007	-0.103241
1.917	0.940668	-0.103582
1.918	0.940328	-0.103923
1.919	0.939987	-0.104265
1.92	0.939645	-0.104606
1.921	0.939303	-0.104948
1.922	0.938959	-0.10529
1.923	0.938615	-0.105632
1.924	0.938269	-0.105975
1.925	0.937923	-0.106317
1.926	0.937576	-0.10666
1.927	0.937227	-0.107003
1.928	0.936878	-0.107347
1.929	0.936528	-0.10769
1.93	0.936177	-0.108034
1.931	0.935825	-0.108377
1.932	0.935472	-0.108721
1.933	0.935118	-0.109065
1.934	0.934763	-0.10941
1.935	0.934408	-0.109754
1.936	0.934051	-0.110099
1.937	0.933693	-0.110444
1.938	0.933335	-0.110789
1.939	0.932975	-0.111134
1.94	0.932615	-0.11148
1.941	0.932254	-0.111825
1.942	0.931891	-0.112171
1.943	0.931528	-0.112517
1.944	0.931164	-0.112864
1.945	0.930799	-0.11321
1.946	0.930433	-0.113557
1.947	0.930066	-0.113903
1.948	0.929698	-0.11425
1.949	0.929329	-0.114597
1.95	0.92896	-0.114945
1.951	0.928589	-0.115292
1.952	0.928217	-0.11564
1.953	0.927845	-0.115988
1.954	0.927472	-0.116336
1.955	0.927097	-0.116684
1.956	0.926722	-0.117032
1.957	0.926346	-0.117381
1.958	0.925969	-0.11773
1.959	0.925591	-0.118079
1.96	0.925212	-0.118428
1.961	0.924832	-0.118777
1.962	0.924451	-0.119126
1.963	0.924069	-0.119476
1.964	0.923686	-0.119826
1.965	0.923303	-0.120176
1.966	0.922918	-0.120526
1.967	0.922533	-0.120876
1.968	0.922146	-0.121227
1.969	0.921759	-0.121577
1.97	0.921371	-0.121928
1.971	0.920982	-0.122279
1.972	0.920592	-0.12263
1.973	0.920201	-0.122982
1.974	0.919809	-0.123333
1.975	0.919416	-0.123685
1.976	0.919022	-0.124037
1.977	0.918627	-0.124389
1.978	0.918232	-0.124741
1.979	0.917835	-0.125093
1.98	0.917438	-0.125446
1.981	0.91704	-0.125799
1.982	0.91664	-0.126151
1.983	0.91624	-0.126504
1.984	0.915839	-0.126858
1.985	0.915437	-0.127211
1.986	0.915034	-0.127565
1.987	0.91463	-0.127918
1.988	0.914226	-0.128272
1.989	0.91382	-0.128626
1.99	0.913413	-0.12898
1.991	0.913006	-0.129335
1.992	0.912597	-0.129689
1.993	0.912188	-0.130044
1.994	0.911778	-0.130399
1.995	0.911367	-0.130754
1.996	0.910955	-0.131109
1.997	0.910542	-0.131464
1.998	0.910128	-0.131819
1.999	0.909713	-0.132175
2	0.909297	-0.132531
2.001	0.908881	-0.132887
2.002	0.908463	-0.133243
2.003	0.908045	-0.133599
2.004	0.907626	-0.133955
2.005	0.907205	-0.134312
2.006	0.906784	-0.134669
2.007	0.906362	-0.135026
2.008	0.905939	-0.135383
2.009	0.905515	-0.13574
2.01	0.905091	-0.136097
2.011	0.904665	-0.136455
2.012	0.904238	-0.136812
2.013	0.903811	-0.13717
2.014	0.903382	-0.137528
2.015	0.902953	-0.137886
2.016	0.902523	-0.138244
2.017	0.902092	-0.138603
2.018	0.90166	-0.138961
2.019	0.901227	-0.13932
2.02	0.900793	-0.139679
2.021	0.900358	-0.140038
2.022	0.899923	-0.140397
2.023	0.899486	-0.140756
2.024	0.899049	-0.141115
2.025	0.898611	-0.141475
2.026	0.898172	-0.141835
2.027	0.897731	-0.142194
2.028	0.89729	-0.142554
2.029	0.896849	-0.142915
2.03	0.896406	-0.143275
2.031	0.895962	-0.143635
2.032	0.895517	-0.143996
2.033	0.895072	-0.144356
2.034	0.894626	-0.144717
2.035	0.894178	-0.145078
2.036	0.89373	-0.145439
2.037	0.893281	-0.145801
2.038	0.892831	-0.146162
2.039	0.89238	-0.146524
2.04	0.891929	-0.146885
2.041	0.891476	-0.147247
2.042	0.891023	-0.147609
2.043	0.890568	-0.147971
2.044	0.890113	-0.148333
2.045	0.889657	-0.148696
2.046	0.8892	-0.149058
2.047	0.888742	-0.149421
2.048	0.888283	-0.149783
2.049	0.887823	-0.150146
2.05	0.887362	-0.150509
2.051	0.886901	-0.150873
2.052	0.886438	-0.151236
2.053	0.885975	-0.151599
2.054	0.885511	-0.151963
2.055	0.885046	-0.152326
2.056	0.88458	-0.15269
2.057	0.884113	-0.153054
2.058	0.883645	-0.153418
2.059	0.883177	-0.153782
2.06	0.882707	-0.154147
2.061	0.882237	-0.154511
2.062	0.881766	-0.154876
2.063	0.881294	-0.15524
2.064	0.880821	-0.155605
2.065	0.880347	-0.15597
2.066	0.879872	-0.156335
2.067	0.879396	-0.1567
2.068	0.87892	-0.157066
2.069	0.878442	-0.157431
2.07	0.877964	-0.157797
2.071	0.877485	-0.158162
2.072	0.877005	-0.158528
2.073	0.876524	-0.158894
2.074	0.876042	-0.15926
2.075	0.875559	-0.159626
2.076	0.875076	-0.159993
2.077	0.874591	-0.160359
2.078	0.874106	-0.160726
2.079	0.87362	-0.161092
2.08	0.873133	-0.161459
2.081	0.872645	-0.161826
2.082	0.872156	-0.162193
2.083	0.871667	-0.16256
2.084	0.871176	-0.162927
2.085	0.870685	-0.163295
2.086	0.870192	-0.163662
2.087	0.869699	-0.16403
2.088	0.869205	-0.164397
2.089	0.86871	-0.164765
2.09	0.868215	-0.165133
2.091	0.867718	-0.165501
2.092	0.86722	-0.165869
2.093	0.866722	-0.166237
2.094	0.866223	-0.166606
2.095	0.865723	-0.166974
2.096	0.865222	-0.167343
2.097	0.86472	-0.167711
2.098	0.864217	-0.16808
2.099	0.863714	-0.168449
2.1	0.863209	-0.168818
2.101	0.862704	-0.169187
2.102	0.862198	-0.169556
2.103	0.861691	-0.169926
2.104	0.861183	-0.170295
2.105	0.860674	-0.170664
2.106	0.860165	-0.171034
2.107	0.859654	-0.171404
2.108	0.859143	-0.171774
2.109	0.858631	-0.172144
2.11	0.858118	-0.172514
2.111	0.857604	-0.172884
2.112	0.857089	-0.173254
2.113	0.856574	-0.173624
2.114	0.856057	-0.173995
2.115	0.85554	-0.174365
2.116	0.855022	-0.174736
2.117	0.854503	-0.175107
2.118	0.853983	-0.175477
2.119	0.853462	-0.175848
2.12	0.85294	-0.176219
2.121	0.852418	-0.17659
2.122	0.851895	-0.176962
2.123	0.851371	-0.177333
2.124	0.850846	-0.177704
2.125	0.85032	-0.178076
2.126	0.849793	-0.178447
2.127	0.849266	-0.178819
2.128	0.848737	-0.179191
2.129	0.848208	-0.179563
2.13	0.847678	-0.179935
2.131	0.847147	-0.180307
2.132	0.846615	-0.180679
2.133	0.846082	-0.181051
2.134	0.845549	-0.181423
2.135	0.845015	-0.181796
2.136	0.84448	-0.182168
2.137	0.843944	-0.182541
2.138	0.843407	-0.182913
2.139	0.842869	-0.183286
2.14	0.84233	-0.183659
2.141	0.841791	-0.184032
2.142	0.841251	-0.184405
2.143	0.84071	-0.184778
2.144	0.840168	-0.185151
2.145	0.839625	-0.185524
2.146	0.839082	-0.185897
2.147	0.838537	-0.186271
2.148	0.837992	-0.186644
2.149	0.837446	-0.187018
2.15	0.836899	-0.187392
2.151	0.836351	-0.187765
2.152	0.835802	-0.188139
2.153	0.835253	-0.188513
2.154	0.834703	-0.188887
2.155	0.834152	-0.189261
2.156	0.8336	-0.189635
2.157	0.833047	-0.190009
2.158	0.832493	-0.190383
2.159	0.831939	-0.190758
2.16	0.831383	-0.191132
2.161	0.830827	-0.191507
2.162	0.83027	-0.191881
2.163	0.829713	-0.192256
2.164	0.829154	-0.192631
2.165	0.828595	-0.193005
2.166	0.828034	-0.19338
2.167	0.827473	-0.193755
2.168	0.826911	-0.19413
2.169	0.826349	-0.194505
2.17	0.825785	-0.19488
2.171	0.825221	-0.195255
2.172	0.824655	-0.195631
2.173	0.824089	-0.196006
2.174	0.823522	-0.196381
2.175	0.822955	-0.196757
2.176	0.822386	-0.197132
2.177	0.821817	-0.197508
2.178	0.821247	-0.197884
2.179	0.820676	-0.198259
2.18	0.820104	-0.198635
2.181	0.819531	-0.199011
2.182	0.818958	-0.199387
2.183	0.818384	-0.199763
2.184	0.817809	-0.200139
2.185	0.817233	-0.200515
2.186	0.816656	-0.200891
2.187	0.816078	-0.201267
2.188	0.8155	-0.201643
2.189	0.814921	-0.20202
2.19	0.814341	-0.202396
2.191	0.81376	-0.202772
2.192	0.813178	-0.203149
2.193	0.812596	-0.203526
2.194	0.812013	-0.203902
2.195	0.811429	-0.204279
2.196	0.810844	-0.204655
2.197	0.810258	-0.205032
2.198	0.809672	-0.205409
2.199	0.809085	-0.205786
2.2	0.808496	-0.206163
2.201	0.807907	-0.20654
2.202	0.807318	-0.206917
2.203	0.806727	-0.207294
2.204	0.806136	-0.207671
2.205	0.805544	-0.208048
2.206	0.804951	-0.208425
2.207	0.804357	-0.208803
2.208	0.803763	-0.20918
2.209	0.803167	-0.209557
2.21	0.802571	-0.209935
2.211	0.801974	-0.210312
2.212	0.801376	-0.21069
2.213	0.800778	-0.211067
2.214	0.800178	-0.211445
2.215	0.799578	-0.211822
2.216	0.798977	-0.2122
2.217	0.798376	-0.212578
2.218	0.797773	-0.212956
2.219	0.79717	-0.213333
2.22	0.796565	-0.213711
2.221	0.795961	-0.214089
2.222	0.795355	-0.214467
2.223	0.794748	-0.214845
2.224	0.794141	-0.215223
2.225	0.793533	-0.215601
2.226	0.792924	-0.215979
2.227	0.792314	-0.216357
2.228	0.791704	-0.216735
2.229	0.791092	-0.217113
2.23	0.79048	-0.217492
2.231	0.789867	-0.21787
2.232	0.789254	-0.218248
2.233	0.788639	-0.218626
2.234	0.788024	-0.219005
2.235	0.787408	-0.219383
2.236	0.786791	-0.219762
2.237	0.786173	-0.22014
2.238	0.785555	-0.220518
2.239	0.784936	-0.220897
2.24	0.784316	-0.221275
2.241	0.783695	-0.221654
2.242	0.783074	-0.222033
2.243	0.782451	-0.222411
2.244	0.781828	-0.22279
2.245	0.781204	-0.223169
2.246	0.78058	-0.223547
2.247	0.779954	-0.223926
2.248	0.779328	-0.224305
2.249	0.778701	-0.224683
2.25	0.778073	-0.225062
2.251	0.777445	-0.225441
2.252	0.776815	-0.22582
2.253	0.776185	-0.226199
2.254	0.775554	-0.226578
2.255	0.774923	-0.226956
2.256	0.77429	-0.227335
2.257	0.773657	-0.227714
2.258	0.773023	-0.228093
2.259	0.772388	-0.228472
2.26	0.771753	-0.228851
2.261	0.771116	-0.22923
2.262	0.770479	-0.229609
2.263	0.769841	-0.229988
2.264	0.769203	-0.230367
2.265	0.768563	-0.230746
2.266	0.767923	-0.231125
2.267	0.767282	-0.231505
2.268	0.766641	-0.231884
2.269	0.765998	-0.232263
2.27	0.765355	-0.232642
2.271	0.764711	-0.233021
2.272	0.764066	-0.2334
2.273	0.763421	-0.233779
2.274	0.762774	-0.234159
2.275	0.762127	-0.234538
2.276	0.76148	-0.234917
2.277	0.760831	-0.235296
2.278	0.760182	-0.235675
2.279	0.759532	-0.236054
2.28	0.758881	-0.236434
2.281	0.758229	-0.236813
2.282	0.757577	-0.237192
2.283	0.756924	-0.237571
2.284	0.75627	-0.237951
2.285	0.755615	-0.23833
2.286	0.75496	-0.238709
2.287	0.754304	-0.239088
2.288	0.753647	-0.239468
2.289	0.752989	-0.239847
2.29	0.752331	-0.240226
2.291	0.751671	-0.240605
2.292	0.751012	-0.240985
2.293	0.750351	-0.241364
2.294	0.749689	-0.241743
2.295	0.749027	-0.242122
2.296	0.748364	-0.242501
2.297	0.747701	-0.242881
2.298	0.747036	-0.24326
2.299	0.746371	-0.243639
2.3	0.745705	-0.244018
2.301	0.745039	-0.244397
2.302	0.744371	-0.244777
2.303	0.743703	-0.245156
2.304	0.743034	-0.245535
2.305	0.742365	-0.245914
2.306	0.741694	-0.246293
2.307	0.741023	-0.246673
2.308	0.740351	-0.247052
2.309	0.739679	-0.247431
2.31	0.739005	-0.24781
2.311	0.738331	-0.248189
2.312	0.737656	-0.248568
2.313	0.736981	-0.248947
2.314	0.736305	-0.249326
2.315	0.735628	-0.249705
2.316	0.73495	-0.250084
2.317	0.734271	-0.250463
2.318	0.733592	-0.250842
2.319	0.732912	-0.251221
2.32	0.732231	-0.2516
2.321	0.73155	-0.251979
2.322	0.730868	-0.252358
2.323	0.730185	-0.252737
2.324	0.729501	-0.253116
2.325	0.728817	-0.253495
2.326	0.728132	-0.253874
2.327	0.727446	-0.254252
2.328	0.72676	-0.254631
2.329	0.726072	-0.25501
2.33	0.725384	-0.255389
2.331	0.724696	-0.255768
2.332	0.724006	-0.256146
2.333	0.723316	-0.256525
2.334	0.722625	-0.256904
2.335	0.721934	-0.257282
2.336	0.721241	-0.257661
2.337	0.720548	-0.258039
2.338	0.719854	-0.258418
2.339	0.71916	-0.258796
2.34	0.718465	-0.259175
2.341	0.717769	-0.259553
2.342	0.717072	-0.259932
2.343	0.716375	-0.26031
2.344	0.715677	-0.260688
2.345	0.714978	-0.261067
2.346	0.714279	-0.261445
2.347	0.713578	-0.261823
2.348	0.712877	-0.262202
2.349	0.712176	-0.26258
2.35	0.711473	-0.262958
2.351	0.71077	-0.263336
2.352	0.710067	-0.263714
2.353	0.709362	-0.264092
2.354	0.708657	-0.26447
2.355	0.707951	-0.264848
2.356	0.707244	-0.265226
2.357	0.706537	-0.265604
2.358	0.705829	-0.265982
2.359	0.70512	-0.26636
2.36	0.704411	-0.266737
2.361	0.703701	-0.267115
2.362	0.70299	-0.267493
2.363	0.702278	-0.26787
2.364	0.701566	-0.268248
2.365	0.700853	-0.268625
2.366	0.700139	-0.269003
2.367	0.699425	-0.26938
2.368	0.69871	-0.269758
2.369	0.697994	-0.270135
2.37	0.697278	-0.270513
2.371	0.696561	-0.27089
2.372	0.695843	-0.271267
2.373	0.695124	-0.271644
2.374	0.694405	-0.272021
2.375	0.693685	-0.272398
2.376	0.692964	-0.272775
2.377	0.692243	-0.273152
2.378	0.691521	-0.273529
2.379	0.690798	-0.273906
2.38	0.690075	-0.274283
2.381	0.689351	-0.27466
2.382	0.688626	-0.275036
2.383	0.687901	-0.275413
2.384	0.687175	-0.275789
2.385	0.686448	-0.276166
2.386	0.68572	-0.276542
2.387	0.684992	-0.276919
2.388	0.684263	-0.277295
2.389	0.683533	-0.277671
2.39	0.682803	-0.278048
2.391	0.682072	-0.278424
2.392	0.681341	-0.2788
2.393	0.680608	-0.279176
2.394	0.679875	-0.279552
2.395	0.679142	-0.279928
2.396	0.678407	-0.280304
2.397	0.677672	-0.28068
2.398	0.676937	-0.281055
2.399	0.6762	-0.281431
2.4	0.675463	-0.281807
2.401	0.674725	-0.282182
2.402	0.673987	-0.282557
2.403	0.673248	-0.282933
2.404	0.672508	-0.283308
2.405	0.671768	-0.283683
2.406	0.671027	-0.284059
2.407	0.670285	-0.284434
2.408	0.669542	-0.284809
2.409	0.668799	-0.285184
2.41	0.668056	-0.285559
2.411	0.667311	-0.285933
2.412	0.666566	-0.286308
2.413	0.66582	-0.286683
2.414	0.665074	-0.287058
2.415	0.664327	-0.287432
2.416	0.663579	-0.287806
2.417	0.66283	-0.288181
2.418	0.662081	-0.288555
2.419	0.661332	-0.288929
2.42	0.660581	-0.289304
2.421	0.65983	-0.289678
2.422	0.659078	-0.290052
2.423	0.658326	-0.290425
2.424	0.657573	-0.290799
2.425	0.656819	-0.291173
2.426	0.656065	-0.291547
2.427	0.65531	-0.29192
2.428	0.654554	-0.292294
2.429	0.653798	-0.292667
2.43	0.653041	-0.29304
2.431	0.652283	-0.293414
2.432	0.651525	-0.293787
2.433	0.650766	-0.29416
2.434	0.650006	-0.294533
2.435	0.649246	-0.294906
2.436	0.648485	-0.295279
2.437	0.647724	-0.295651
2.438	0.646961	-0.296024
2.439	0.646198	-0.296397
2.44	0.645435	-0.296769
2.441	0.644671	-0.297141
2.442	0.643906	-0.297514
2.443	0.643141	-0.297886
2.444	0.642375	-0.298258
2.445	0.641608	-0.29863
2.446	0.640841	-0.299002
2.447	0.640073	-0.299373
2.448	0.639304	-0.299745
2.449	0.638535	-0.300117
2.45	0.637765	-0.300488
2.451	0.636994	-0.30086
2.452	0.636223	-0.301231
2.453	0.635451	-0.301602
2.454	0.634679	-0.301973
2.455	0.633906	-0.302344
2.456	0.633132	-0.302715
2.457	0.632358	-0.303086
2.458	0.631583	-0.303457
2.459	0.630807	-0.303827
2.46	0.630031	-0.304198
2.461	0.629254	-0.304568
2.462	0.628476	-0.304939
2.463	0.627698	-0.305309
2.464	0.626919	-0.305679
2.465	0.62614	-0.306049
2.466	0.62536	-0.306419
2.467	0.624579	-0.306789
2.468	0.623798	-0.307158
2.469	0.623016	-0.307528
2.47	0.622234	-0.307897
2.471	0.62145	-0.308266
2.472	0.620667	-0.308636
2.473	0.619882	-0.309005
2.474	0.619097	-0.309374
2.475	0.618312	-0.309743
2.476	0.617525	-0.310111
2.477	0.616739	-0.31048
2.478	0.615951	-0.310849
2.479	0.615163	-0.311217
2.48	0.614374	-0.311585
2.481	0.613585	-0.311954
2.482	0.612795	-0.312322
2.483	0.612004	-0.31269
2.484	0.611213	-0.313058
2.485	0.610422	-0.313425
2.486	0.609629	-0.313793
2.487	0.608836	-0.31416
2.488	0.608043	-0.314528
2.489	0.607248	-0.314895
2.49	0.606454	-0.315262
2.491	0.605658	-0.315629
2.492	0.604862	-0.315996
2.493	0.604065	-0.316363
2.494	0.603268	-0.316729
2.495	0.60247	-0.317096
2.496	0.601672	-0.317462
2.497	0.600873	-0.317829
2.498	0.600073	-0.318195
2.499	0.599273	-0.318561
2.5	0.598472	-0.318927
2.501	0.597671	-0.319292
2.502	0.596869	-0.319658
2.503	0.596066	-0.320023
2.504	0.595263	-0.320389
2.505	0.594459	-0.320754
2.506	0.593655	-0.321119
2.507	0.59285	-0.321484
2.508	0.592044	-0.321849
2.509	0.591238	-0.322214
2.51	0.590431	-0.322578
2.511	0.589624	-0.322943
2.512	0.588816	-0.323307
2.513	0.588007	-0.323671
2.514	0.587198	-0.324035
2.515	0.586388	-0.324399
2.516	0.585578	-0.324763
2.517	0.584767	-0.325126
2.518	0.583955	-0.32549
2.519	0.583143	-0.325853
2.52	0.582331	-0.326216
2.521	0.581517	-0.326579
2.522	0.580704	-0.326942
2.523	0.579889	-0.327305
2.524	0.579074	-0.327668
2.525	0.578259	-0.32803
2.526	0.577442	-0.328393
2.527	0.576626	-0.328755
2.528	0.575808	-0.329117
2.529	0.574991	-0.329479
2.53	0.574172	-0.329841
2.531	0.573353	-0.330202
2.532	0.572534	-0.330564
2.533	0.571713	-0.330925
2.534	0.570893	-0.331286
2.535	0.570071	-0.331647
2.536	0.569249	-0.332008
2.537	0.568427	-0.332369
2.538	0.567604	-0.332729
2.539	0.56678	-0.33309
2.54	0.565956	-0.33345
2.541	0.565132	-0.33381
2.542	0.564306	-0.33417
2.543	0.56348	-0.33453
2.544	0.562654	-0.334889
2.545	0.561827	-0.335249
2.546	0.560999	-0.335608
2.547	0.560171	-0.335967
2.548	0.559343	-0.336326
2.549	0.558513	-0.336685
2.55	0.557684	-0.337044
2.551	0.556853	-0.337403
2.552	0.556022	-0.337761
2.553	0.555191	-0.338119
2.554	0.554359	-0.338477
2.555	0.553526	-0.338835
2.556	0.552693	-0.339193
2.557	0.55186	-0.33955
2.558	0.551026	-0.339908
2.559	0.550191	-0.340265
2.56	0.549355	-0.340622
2.561	0.54852	-0.340979
2.562	0.547683	-0.341336
2.563	0.546846	-0.341692
2.564	0.546009	-0.342049
2.565	0.545171	-0.342405
2.566	0.544332	-0.342761
2.567	0.543493	-0.343117
2.568	0.542653	-0.343473
2.569	0.541813	-0.343828
2.57	0.540972	-0.344184
2.571	0.540131	-0.344539
2.572	0.539289	-0.344894
2.573	0.538447	-0.345249
2.574	0.537604	-0.345604
2.575	0.53676	-0.345958
2.576	0.535916	-0.346312
2.577	0.535072	-0.346667
2.578	0.534227	-0.347021
2.579	0.533381	-0.347374
2.58	0.532535	-0.347728
2.581	0.531688	-0.348082
2.582	0.530841	-0.348435
2.583	0.529993	-0.348788
2.584	0.529145	-0.349141
2.585	0.528296	-0.349494
2.586	0.527447	-0.349846
2.587	0.526597	-0.350199
2.588	0.525747	-0.350551
2.589	0.524896	-0.350903
2.59	0.524044	-0.351255
2.591	0.523192	-0.351606
2.592	0.52234	-0.351958
2.593	0.521487	-0.352309
2.594	0.520633	-0.35266
2.595	0.519779	-0.353011
2.596	0.518925	-0.353362
2.597	0.51807	-0.353712
2.598	0.517214	-0.354063
2.599	0.516358	-0.354413
2.6	0.515501	-0.354763
2.601	0.514644	-0.355113
2.602	0.513787	-0.355462
2.603	0.512928	-0.355812
2.604	0.51207	-0.356161
2.605	0.511211	-0.35651
2.606	0.510351	-0.356859
2.607	0.509491	-0.357207
2.608	0.50863	-0.357556
2.609	0.507769	-0.357904
2.61	0.506907	-0.358252
2.611	0.506045	-0.3586
2.612	0.505182	-0.358947
2.613	0.504319	-0.359295
2.614	0.503455	-0.359642
2.615	0.502591	-0.359989
2.616	0.501726	-0.360336
2.617	0.50086	-0.360683
2.618	0.499995	-0.361029
2.619	0.499128	-0.361375
2.62	0.498262	-0.361721
2.621	0.497394	-0.362067
2.622	0.496527	-0.362413
2.623	0.495658	-0.362758
2.624	0.49479	-0.363103
2.625	0.49392	-0.363448
2.626	0.493051	-0.363793
2.627	0.49218	-0.364138
2.628	0.49131	-0.364482
2.629	0.490438	-0.364826
2.63	0.489567	-0.36517
2.631	0.488694	-0.365514
2.632	0.487822	-0.365858
2.633	0.486949	-0.366201
2.634	0.486075	-0.366544
2.635	0.485201	-0.366887
2.636	0.484326	-0.36723
2.637	0.483451	-0.367572
2.638	0.482575	-0.367915
2.639	0.481699	-0.368257
2.64	0.480823	-0.368599
2.641	0.479946	-0.36894
2.642	0.479068	-0.369282
2.643	0.47819	-0.369623
2.644	0.477312	-0.369964
2.645	0.476433	-0.370305
2.646	0.475553	-0.370645
2.647	0.474673	-0.370986
2.648	0.473793	-0.371326
2.649	0.472912	-0.371666
2.65	0.472031	-0.372005
2.651	0.471149	-0.372345
2.652	0.470266	-0.372684
2.653	0.469384	-0.373023
2.654	0.4685	-0.373362
2.655	0.467617	-0.3737
2.656	0.466733	-0.374039
2.657	0.465848	-0.374377
2.658	0.464963	-0.374715
2.659	0.464077	-0.375052
2.66	0.463191	-0.37539
2.661	0.462305	-0.375727
2.662	0.461418	-0.376064
2.663	0.46053	-0.376401
2.664	0.459643	-0.376737
2.665	0.458754	-0.377073
2.666	0.457865	-0.377409
2.667	0.456976	-0.377745
2.668	0.456086	-0.378081
2.669	0.455196	-0.378416
2.67	0.454306	-0.378751
2.671	0.453415	-0.379086
2.672	0.452523	-0.379421
2.673	0.451631	-0.379755
2.674	0.450739	-0.380089
2.675	0.449846	-0.380423
2.676	0.448952	-0.380757
2.677	0.448059	-0.381091
2.678	0.447164	-0.381424
2.679	0.44627	-0.381757
2.68	0.445375	-0.38209
2.681	0.444479	-0.382422
2.682	0.443583	-0.382754
2.683	0.442687	-0.383086
2.684	0.44179	-0.383418
2.685	0.440892	-0.38375
2.686	0.439995	-0.384081
2.687	0.439096	-0.384412
2.688	0.438198	-0.384743
2.689	0.437299	-0.385074
2.69	0.436399	-0.385404
2.691	0.435499	-0.385734
2.692	0.434599	-0.386064
2.693	0.433698	-0.386393
2.694	0.432797	-0.386723
2.695	0.431895	-0.387052
2.696	0.430993	-0.387381
2.697	0.43009	-0.387709
2.698	0.429187	-0.388038
2.699	0.428284	-0.388366
2.7	0.42738	-0.388693
2.701	0.426476	-0.389021
2.702	0.425571	-0.389348
2.703	0.424666	-0.389675
2.704	0.42376	-0.390002
2.705	0.422854	-0.390329
2.706	0.421948	-0.390655
2.707	0.421041	-0.390981
2.708	0.420134	-0.391307
2.709	0.419226	-0.391632
2.71	0.418318	-0.391958
2.711	0.417409	-0.392283
2.712	0.416501	-0.392608
2.713	0.415591	-0.392932
2.714	0.414681	-0.393256
2.715	0.413771	-0.39358
2.716	0.412861	-0.393904
2.717	0.41195	-0.394227
2.718	0.411038	-0.394551
2.719	0.410126	-0.394874
2.72	0.409214	-0.395196
2.721	0.408302	-0.395519
2.722	0.407388	-0.395841
2.723	0.406475	-0.396163
2.724	0.405561	-0.396484
2.725	0.404647	-0.396806
2.726	0.403732	-0.397127
2.727	0.402817	-0.397447
2.728	0.401902	-0.397768
2.729	0.400986	-0.398088
2.73	0.400069	-0.398408
2.731	0.399153	-0.398728
2.732	0.398236	-0.399047
2.733	0.397318	-0.399367
2.734	0.3964	-0.399685
2.735	0.395482	-0.400004
2.736	0.394563	-0.400322
2.737	0.393644	-0.400641
2.738	0.392725	-0.400958
2.739	0.391805	-0.401276
2.74	0.390885	-0.401593
2.741	0.389964	-0.40191
2.742	0.389043	-0.402227
2.743	0.388122	-0.402543
2.744	0.3872	-0.402859
2.745	0.386278	-0.403175
2.746	0.385355	-0.403491
2.747	0.384432	-0.403806
2.748	0.383509	-0.404121
2.749	0.382585	-0.404436
2.75	0.381661	-0.40475
2.751	0.380736	-0.405064
2.752	0.379812	-0.405378
2.753	0.378886	-0.405692
2.754	0.377961	-0.406005
2.755	0.377035	-0.406318
2.756	0.376108	-0.406631
2.757	0.375182	-0.406943
2.758	0.374254	-0.407256
2.759	0.373327	-0.407567
2.76	0.372399	-0.407879
2.761	0.371471	-0.40819
2.762	0.370542	-0.408501
2.763	0.369613	-0.408812
2.764	0.368684	-0.409123
2.765	0.367754	-0.409433
2.766	0.366824	-0.409743
2.767	0.365893	-0.410052
2.768	0.364963	-0.410361
2.769	0.364031	-0.41067
2.77	0.3631	-0.410979
2.771	0.362168	-0.411287
2.772	0.361236	-0.411595
2.773	0.360303	-0.411903
2.774	0.35937	-0.412211
2.775	0.358437	-0.412518
2.776	0.357503	-0.412825
2.777	0.356569	-0.413131
2.778	0.355634	-0.413438
2.779	0.3547	-0.413744
2.78	0.353764	-0.414049
2.781	0.352829	-0.414355
